Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset
AH13	schaar	picture+word	aloud	!	0,8395	1,2026	1640
AH13	scheermesje	picture+word	silent	silent	0	0,2	800
AH13	scheermesje	picture+word	silent	scheermesje	0,2	1,1	1000
AH13	scheermesje	picture+word	silent	!	1,1	1,2016	1900
AH13	schep	picture+word	silent	silent	0	0,2	800
AH13	schep	picture+word	silent	schep	0,2	1,1	1000
AH13	schep	picture+word	silent	!	1,1	1,2023	1900
AH13	schommel	picture	aloud	aloud	0	0,3147	800
AH13	schommel	picture	aloud	schommel	0,3147	0,713	1115
AH13	schommel	picture	aloud	!	0,713	1,2083	1513
AH13	sigaret	picture	silent	silent	0	0,2	800
AH13	sigaret	picture	silent	sigaret	0,2	1,1	1000
AH13	sigaret	picture	silent	!	1,1	1,203	1900
AH13	slabbetje	picture+word	silent	silent	0	0,2	800
AH13	slabbetje	picture+word	silent	slabbetje	0,2	1,1	1000
AH13	slabbetje	picture+word	silent	!	1,1	1,2084	1900
AH13	sleutel	picture+word	aloud	aloud	0	0,2818	800
AH13	sleutel	picture+word	aloud	sleutel	0,2818	0,7196	1082
AH13	sleutel	picture+word	aloud	!	0,7196	1,204	1520
AH13	sneeuwpop	picture	silent	silent	0	0,2	800
AH13	sneeuwpop	picture	silent	sneeuwpop	0,2	1,1	1000
AH13	sneeuwpop	picture	silent	!	1,1	1,2074	1900
AH13	speen	picture	aloud	aloud	0	0,3114	800
AH13	speen	picture	aloud	speen	0,3114	0,7443	1111
AH13	speen	picture	aloud	!	0,7443	1,2073	1544
AH13	steen	picture+word	silent	silent	0	0,2	800
AH13	steen	picture+word	silent	steen	0,2	1,1	1000
AH13	steen	picture+word	silent	!	1,1	1,2019	1900
AH13	stofzuiger	picture+word	aloud	aloud	0	0,2707	800
AH13	stofzuiger	picture+word	aloud	stofzuiger	0,2707	0,8397	1071
AH13	stofzuiger	picture+word	aloud	!	0,8397	1,205	1640
AH13	strijkijzer	picture+word	aloud	aloud	0	0,3264	800
AH13	strijkijzer	picture+word	aloud	strijkijzer	0,3264	0,9477	1126
AH13	strijkijzer	picture+word	aloud	!	0,9477	1,2012	1748
AH13	stropdas	picture+word	silent	silent	0	0,2	800
AH13	stropdas	picture+word	silent	stropdas	0,2	1,1	1000
AH13	stropdas	picture+word	silent	!	1,1	1,2003	1900
AH13	televisie	picture	aloud	aloud	0	0,5331	800
AH13	televisie	picture	aloud	televisie	0,5331	1,1777	1333
AH13	televisie	picture	aloud	!	1,1777	1,2047	1978
AH13	tent	picture	aloud	aloud	0	0,4037	800
AH13	tent	picture	aloud	tent	0,4037	0,8231	1204
AH13	tent	picture	aloud	!	0,8231	1,2068	1623
AH13	theedoek	picture+word	silent	silent	0	0,2	800
AH13	theedoek	picture+word	silent	theedoek	0,2	1,1	1000
AH13	theedoek	picture+word	silent	!	1,1	1,2078	1900
AH13	theezakje	picture+word	silent	silent	0	0,2	800
AH13	theezakje	picture+word	silent	theezakje	0,2	1,1	1000
AH13	theezakje	picture+word	silent	!	1,1	1,2086	1900
AH13	thermometer	picture+word	aloud	aloud	0	0,3046	800
AH13	thermometer	picture+word	aloud	thermometer	0,3046	0,9831	1105
AH13	thermometer	picture+word	aloud	!	0,9831	1,2073	1783
AH13	tijger	picture	silent	silent	0	0,2	800
AH13	tijger	picture	silent	tijger	0,2	1,1	1000
AH13	tijger	picture	silent	!	1,1	1,2055	1900
AH13	toetsenbord	picture	silent	silent	0	0,2	800
AH13	toetsenbord	picture	silent	toetsenbord	0,2	1,1	1000
AH13	toetsenbord	picture	silent	!	1,1	1,2068	1900
AH13	tomaat	picture	silent	silent	0	0,2	800
AH13	tomaat	picture	silent	tomaat	0,2	1,1	1000
AH13	tomaat	picture	silent	!	1,1	1,2035	1900
AH13	trampoline	picture	aloud	aloud	0	0,3461	800
AH13	trampoline	picture	aloud	trampoline	0,3461	0,8951	1146
AH13	trampoline	picture	aloud	!	0,8951	1,204	1695
AH13	vaas	picture+word	aloud	aloud	0	0,3486	800
AH13	vaas	picture+word	aloud	vaas	0,3486	0,7367	1149
AH13	vaas	picture+word	aloud	!	0,7367	1,2048	1537
AH13	varken	picture	silent	silent	0	0,2	800
AH13	varken	picture	silent	varken	0,2	1,1	1000
AH13	varken	picture	silent	!	1,1	1,2008	1900
AH13	veiligheidsspeld	picture	aloud	aloud	0	0,4447	800
AH13	veiligheidsspeld	picture	aloud	veiligheidsspeld	0,4447	1,1165	1245
AH13	veiligheidsspeld	picture	aloud	!	1,1165	1,2008	1917
AH13	ventilator	picture	silent	silent	0	0,2	800
AH13	ventilator	picture	silent	ventilator	0,2	1,1	1000
AH13	ventilator	picture	silent	!	1,1	1,2018	1900
AH13	vergiet	picture+word	silent	silent	0	0,2	800
AH13	vergiet	picture+word	silent	vergiet	0,2	1,1	1000
AH13	vergiet	picture+word	silent	!	1,1	1,2042	1900
AH13	verrekijker	picture+word	aloud	aloud	0	0,2601	800
AH13	verrekijker	picture+word	aloud	verrekijker	0,2601	1,0553	1060
AH13	verrekijker	picture+word	aloud	!	1,0553	1,2041	1855
AH13	veter	picture+word	silent	silent	0	0,2	800
AH13	veter	picture+word	silent	veter	0,2	1,1	1000
AH13	veter	picture+word	silent	!	1,1	1,2087	1900
AH13	vingerafdruk	picture+word	aloud	aloud	0	0,2946	800
AH13	vingerafdruk	picture+word	aloud	vingerafdruk	0,2946	1,0156	1095
AH13	vingerafdruk	picture+word	aloud	!	1,0156	1,2036	1816
AH13	vlinder	picture+word	silent	silent	0	0,2	800
AH13	vlinder	picture+word	silent	vlinder	0,2	1,1	1000
AH13	vlinder	picture+word	silent	!	1,1	1,2031	1900
AH13	vork	picture	silent	silent	0	0,2	800
AH13	vork	picture	silent	vork	0,2	1,1	1000
AH13	vork	picture	silent	!	1,1	1,2053	1900
AH13	wasknijper	picture+word	aloud	aloud	0	0,3311	800
AH13	wasknijper	picture+word	aloud	wasknijper	0,3311	0,924	1131
AH13	wasknijper	picture+word	aloud	!	0,924	1,2044	1724
AH13	weg	picture+word	aloud	aloud	0	0,3698	800
AH13	weg	picture+word	aloud	weg	0,3698	0,7622	1170
AH13	weg	picture+word	aloud	!	0,7622	1,2049	1562
AH13	wol	picture+word	silent	silent	0	0,2	800
AH13	wol	picture+word	silent	wol	0,2	1,1	1000
AH13	wol	picture+word	silent	!	1,1	1,2019	1900
AH13	zandkasteel	picture	aloud	aloud	0	0,5208	800
AH13	zandkasteel	picture	aloud	zandkasteel	0,5208	1,0358	1321
AH13	zandkasteel	picture	aloud	!	1,0358	1,2078	1836
AH13	zout	picture	aloud	aloud	0	0,346	800
AH13	zout	picture	aloud	zout	0,346	0,7884	1146
AH13	zout	picture	aloud	!	0,7884	1,2064	1588
AH14	aansteker	picture+word	silent	silent	0	0,2	800
AH14	aansteker	picture+word	silent	aansteker	0,2	1,1	1000
AH14	aansteker	picture+word	silent	!	1,1	1,2009	1900
AH14	accordeon	picture	aloud	aloud	0	0,4175	800
AH14	accordeon	picture	aloud	accordeon	0,4175	1,0463	1218
AH14	accordeon	picture	aloud	!	1,0463	1,2007	1846
AH14	afstandsbediening	picture	aloud	aloud	0	0,4168	800
AH14	afstandsbediening	picture	aloud	afstandsbediening	0,4168	1,1723	1217
AH14	afstandsbediening	picture	aloud	!	1,1723	1,2008	1972
AH14	afwasmiddel	picture+word	silent	silent	0	0,2	800
AH14	afwasmiddel	picture+word	silent	afwasmiddel	0,2	1,1	1000
AH14	afwasmiddel	picture+word	silent	!	1,1	1,201	1900
AH14	aluminiumfolie	picture	aloud	aloud	0	0,6502	800
AH14	aluminiumfolie	picture	aloud	aluminiumfolie	0,6502	1,1742	1450
AH14	aluminiumfolie	picture	aloud	!	1,1742	1,2043	1974
AH14	amandelen	picture	aloud	aloud	0	0,6178	800
AH14	amandelen	picture	aloud	amandelen	0,6178	1,1139	1418
AH14	amandelen	picture	aloud	NOTEN	1,1139	1,2061	1914
AH14	ananas	picture	aloud	aloud	0	0,3638	800
AH14	ananas	picture	aloud	ananas	0,3638	0,9402	1164
AH14	ananas	picture	aloud	!	0,9402	1,2077	1740
AH14	appel	picture	silent	silent	0	0,2	800
AH14	appel	picture	silent	appel	0,2	1,1	1000
AH14	appel	picture	silent	!	1,1	1,2032	1900
AH14	armband	picture+word	silent	silent	0	0,2	800
AH14	armband	picture+word	silent	armband	0,2	1,1	1000
AH14	armband	picture+word	silent	!	1,1	1,2037	1900
AH14	aubergine	picture	silent	silent	0	0,2	800
AH14	aubergine	picture	silent	aubergine	0,2	1,1	1000
AH14	aubergine	picture	silent	!	1,1	1,2043	1900
AH14	auto	picture	aloud	aloud	0	0,4239	800
AH14	auto	picture	aloud	auto	0,4239	0,8896	1224
AH14	auto	picture	aloud	!	0,8896	1,2039	1690
AH14	avocado	picture+word	aloud	aloud	0	0,5211	800
AH14	avocado	picture+word	aloud	avocado	0,5211	1,1779	1321
AH14	avocado	picture+word	aloud	!	1,1779	1,2049	1978
AH14	bad	picture	silent	silent	0	0,2	800
AH14	bad	picture	silent	bad	0,2	1,1	1000
AH14	bad	picture	silent	!	1,1	1,2003	1900
AH14	bank	picture	aloud	aloud	0	0,4455	800
AH14	bank	picture	aloud	bank	0,4455	0,8512	1246
AH14	bank	picture	aloud	!	0,8512	1,2031	1651
AH14	basketbal	picture+word	silent	silent	0	0,2	800
AH14	basketbal	picture+word	silent	basketbal	0,2	1,1	1000
AH14	basketbal	picture+word	silent	!	1,1	1,2083	1900
AH14	batterij	picture+word	silent	silent	0	0,2	800
AH14	batterij	picture+word	silent	batterij	0,2	1,1	1000
AH14	batterij	picture+word	silent	!	1,1	1,2013	1900
AH14	beer	picture+word	aloud	aloud	0	0,3938	800
AH14	beer	picture+word	aloud	beer	0,3938	0,7848	1194
AH14	beer	picture+word	aloud	!	0,7848	1,2067	1585
AH14	bezem	picture+word	aloud	aloud	0	0,4198	800
AH14	bezem	picture+word	aloud	bezem	0,4198	0,8474	1220
AH14	bezem	picture+word	aloud	!	0,8474	1,2009	1647
AH14	blad	picture+word	silent	silent	0	0,2	800
AH14	blad	picture+word	silent	blad	0,2	1,1	1000
AH14	blad	picture+word	silent	!	1,1	1,2036	1900
AH14	bladmuziek	picture+word	silent	silent	0	0,2	800
AH14	bladmuziek	picture+word	silent	bladmuziek	0,2	1,1	1000
AH14	bladmuziek	picture+word	silent	!	1,1	1,2006	1900
AH14	blender	picture	silent	silent	0	0,2	800
AH14	blender	picture	silent	blender	0,2	1,1	1000
AH14	blender	picture	silent	!	1,1	1,2072	1900
AH14	bloemkool	picture+word	aloud	aloud	0	0,4659	800
AH14	bloemkool	picture+word	aloud	bloemkool	0,4659	0,9502	1266
AH14	bloemkool	picture+word	aloud	!	0,9502	1,2069	1750
AH14	boek	picture	silent	silent	0	0,2	800
AH14	boek	picture	silent	boek	0,2	1,1	1000
AH14	boek	picture	silent	!	1,1	1,2041	1900
AH14	boog	picture	silent	silent	0	0,2	800
AH14	boog	picture	silent	boog	0,2	1,1	1000
AH14	boog	picture	silent	!	1,1	1,2037	1900
AH14	broodrooster	picture+word	aloud	aloud	0	0,5672	800
AH14	broodrooster	picture+word	aloud	broodrooster	0,5672	1,1747	1367
AH14	broodrooster	picture+word	aloud	!	1,1747	1,2032	1975
AH14	bus	picture+word	silent	silent	0	0,2	800
AH14	bus	picture+word	silent	bus	0,2	1,1	1000
AH14	bus	picture+word	silent	!	1,1	1,2074	1900
AH14	cactus	picture	aloud	aloud	0	0,4549	800
AH14	cactus	picture	aloud	cactus	0,4549	1,0381	1255
AH14	cactus	picture	aloud	!	1,0381	1,206	1838
AH14	citroen	picture	silent	silent	0	0,2	800
AH14	citroen	picture	silent	citroen	0,2	1,1	1000
AH14	citroen	picture	silent	!	1,1	1,2045	1900
AH14	cupcake	picture+word	silent	silent	0	0,2	800
AH14	cupcake	picture+word	silent	cupcake	0,2	1,1	1000
AH14	cupcake	picture+word	silent	!	1,1	1,2067	1900
AH14	dienblad	picture+word	silent	silent	0	0,2	800
AH14	dienblad	picture+word	silent	dienblad	0,2	1,1	1000
AH14	dienblad	picture+word	silent	!	1,1	1,2037	1900
AH14	dobbelsteen	picture	aloud	aloud	0	0,4126	800
AH14	dobbelsteen	picture	aloud	dobbelsteen	0,4126	1,0686	1213
AH14	dobbelsteen	picture	aloud	!	1,0686	1,2063	1869
AH14	donut	picture	silent	silent	0	0,2	800
AH14	donut	picture	silent	donut	0,2	1,1	1000
AH14	donut	picture	silent	!	1,1	1,2003	1900
AH14	emmer	picture+word	aloud	aloud	0	0,429	800
AH14	emmer	picture+word	aloud	emmer	0,429	0,8031	1229
AH14	emmer	picture+word	aloud	!	0,8031	1,2011	1603
AH14	envelop	picture+word	aloud	aloud	0	0,3904	800
AH14	envelop	picture+word	aloud	envelop	0,3904	0,9264	1190
AH14	envelop	picture+word	aloud	!	0,9264	1,2007	1726
AH14	fiets	picture	aloud	aloud	0	0,4477	800
AH14	fiets	picture	aloud	fiets	0,4477	0,8767	1248
AH14	fiets	picture	aloud	!	0,8767	1,2007	1677
AH14	fietspomp	picture+word	silent	silent	0	0,2	800
AH14	fietspomp	picture+word	silent	fietspomp	0,2	1,1	1000
AH14	fietspomp	picture+word	silent	!	1,1	1,2079	1900
AH14	framboos	picture	aloud	aloud	0	0,3632	800
AH14	framboos	picture	aloud	framboos	0,3632	1,0357	1163
AH14	framboos	picture	aloud	!	1,0357	1,2033	1836
AH14	garde	picture+word	aloud	aloud	0	0,285	800
AH14	garde	picture+word	aloud	garde	0,285	0,7382	1085
AH14	garde	picture+word	aloud	!	0,7382	1,2048	1538
AH14	gewicht	picture	silent	silent	0	0,2	800
AH14	gewicht	picture	silent	gewicht	0,2	1,1	1000
AH14	gewicht	picture	silent	!	1,1	1,2045	1900
AH14	giraffe	picture+word	silent	silent	0	0,2	800
AH14	giraffe	picture+word	silent	giraffe	0,2	1,1	1000
AH14	giraffe	picture+word	silent	!	1,1	1,2	1900
AH14	gitaar	picture+word	silent	silent	0	0,2	800
AH14	gitaar	picture+word	silent	gitaar	0,2	1,1	1000
AH14	gitaar	picture+word	silent	!	1,1	1,2005	1900
AH14	gum	picture+word	aloud	aloud	0	0,3561	800
AH14	gum	picture+word	aloud	gum	0,3561	0,7313	1156
AH14	gum	picture+word	aloud	!	0,7313	1,2072	1531
AH14	haai	picture	silent	silent	0	0,2	800
AH14	haai	picture	silent	haai	0,2	1,1	1000
AH14	haai	picture	silent	!	1,1	1,1996	1900
AH14	hek	picture	aloud	aloud	0	0,4796	800
AH14	hek	picture	aloud	hek	0,4796	0,8621	1280
AH14	hek	picture	aloud	!	0,8621	1,2014	1662
AH14	helm	picture+word	silent	silent	0	0,2	800
AH14	helm	picture+word	silent	helm	0,2	1,1	1000
AH14	helm	picture+word	silent	!	1,1	1,2064	1900
AH14	horloge	picture	silent	silent	0	0,2	800
AH14	horloge	picture	silent	horloge	0,2	1,1	1000
AH14	horloge	picture	silent	!	1,1	1,2	1900
AH14	kanon	picture	aloud	aloud	0	0,429	800
AH14	kanon	picture	aloud	kanon	0,429	0,8326	1229
AH14	kanon	picture	aloud	!	0,8326	1,2034	1633
AH14	kapstok	picture+word	aloud	aloud	0	0,3875	800
AH14	kapstok	picture+word	aloud	kapstok	0,3875	0,9698	1188
AH14	kapstok	picture+word	aloud	!	0,9698	1,2012	1770
AH14	kat	picture	aloud	aloud	0	0,4158	800
AH14	kat	picture	aloud	kat	0,4158	0,7524	1216
AH14	kat	picture	aloud	!	0,7524	1,2046	1552
AH14	kegel	picture	silent	silent	0	0,2	800
AH14	kegel	picture	silent	kegel	0,2	1,1	1000
AH14	kegel	picture	silent	!	1,1	1,2044	1900
AH14	ketting	picture	aloud	aloud	0	0,3806	800
AH14	ketting	picture	aloud	ketting	0,3806	0,7804	1181
AH14	ketting	picture	aloud	!	0,7804	1,208	1580
AH14	kleed	picture	aloud	aloud	0	0,4268	800
AH14	kleed	picture	aloud	kleed	0,4268	0,9039	1227
AH14	kleed	picture	aloud	!	0,9039	1,2079	1704
AH14	kluis	picture+word	aloud	aloud	0	0,4408	800
AH14	kluis	picture+word	aloud	kluis	0,4408	0,9595	1241
AH14	kluis	picture+word	aloud	!	0,9595	1,2005	1760
AH14	knie	picture	aloud	aloud	0	0,4563	800
AH14	knie	picture	aloud	knie	0,4563	0,7775	1256
AH14	knie	picture	aloud	!	0,7775	1,2035	1578
AH14	knoflook	picture+word	aloud	aloud	0	0,4052	800
AH14	knoflook	picture+word	aloud	knoflook	0,4052	0,9736	1205
AH14	knoflook	picture+word	aloud	!	0,9736	1,2068	1774
AH14	koe	picture+word	silent	silent	0	0,2	800
AH14	koe	picture+word	silent	koe	0,2	1,1	1000
AH14	koe	picture+word	silent	!	1,1	1,2001	1900
AH14	koffer	picture	silent	silent	0	0,2	800
AH14	koffer	picture	silent	koffer	0,2	1,1	1000
AH14	koffer	picture	silent	!	1,1	1,2027	1900
AH14	koffiebonen	picture+word	aloud	aloud	0	0,4509	800
AH14	koffiebonen	picture+word	aloud	koffiebonen	0,4509	1,1628	1251
AH14	koffiebonen	picture+word	aloud	!	1,1628	1,2034	1963
AH14	komkommer	picture	aloud	aloud	0	0,418	800
AH14	komkommer	picture	aloud	komkommer	0,418	0,9461	1218
AH14	komkommer	picture	aloud	!	0,9461	1,2065	1746
AH14	koptelefoon	picture	silent	silent	0	0,2	800
AH14	koptelefoon	picture	silent	koptelefoon	0,2	1,1	1000
AH14	koptelefoon	picture	silent	!	1,1	1,2003	1900
AH14	krijt	picture+word	aloud	aloud	0	0,4609	800
AH14	krijt	picture+word	aloud	krijt	0,4609	0,9234	1261
AH14	krijt	picture+word	aloud	!	0,9234	1,2017	1723
AH14	kruk	picture+word	aloud	aloud	0	0,3915	800
AH14	kruk	picture+word	aloud	kruk	0,3915	0,8609	1192
AH14	kruk	picture+word	aloud	!	0,8609	1,2018	1661
AH14	kussen	picture	aloud	aloud	0	0,4369	800
AH14	kussen	picture	aloud	kussen	0,4369	0,8801	1237
AH14	kussen	picture	aloud	!	0,8801	1,2044	1680
AH14	laptop	picture+word	silent	silent	0	0,2	800
AH14	laptop	picture+word	silent	laptop	0,2	1,1	1000
AH14	laptop	picture+word	silent	!	1,1	1,2075	1900
AH14	lieveheersbeestje	picture+word	silent	silent	0	0,2	800
AH14	lieveheersbeestje	picture+word	silent	lieveheersbeestje	0,2	1,1	1000
AH14	lieveheersbeestje	picture+word	silent	!	1,1	1,1999	1900
AH14	loopband	picture+word	silent	silent	0	0,2	800
AH14	loopband	picture+word	silent	loopband	0,2	1,1	1000
AH14	loopband	picture+word	silent	!	1,1	1,2008	1900
AH14	lucifer	picture+word	aloud	aloud	0	0,5254	800
AH14	lucifer	picture+word	aloud	lucifer	0,5254	1,082	1325
AH14	lucifer	picture+word	aloud	!	1,082	1,2077	1882
AH14	matras	picture+word	silent	silent	0	0,2	800
AH14	matras	picture+word	silent	matras	0,2	1,1	1000
AH14	matras	picture+word	silent	!	1,1	1,2039	1900
AH14	medaille	picture	silent	silent	0	0,2	800
AH14	medaille	picture	silent	medaille	0,2	1,1	1000
AH14	medaille	picture	silent	!	1,1	1,2043	1900
AH14	mok	picture	silent	silent	0	0,2	800
AH14	mok	picture	silent	mok	0,2	1,1	1000
AH14	mok	picture	silent	!	1,1	1,203	1900
AH14	molen	picture	silent	silent	0	0,2	800
AH14	molen	picture	silent	molen	0,2	1,1	1000
AH14	molen	picture	silent	!	1,1	1,2064	1900
AH14	nagelknipper	picture	silent	silent	0	0,2	800
AH14	nagelknipper	picture	silent	nagelknipper	0,2	1,1	1000
AH14	nagelknipper	picture	silent	!	1,1	1,2035	1900
AH14	olifant	picture+word	silent	silent	0	0,2	800
AH14	olifant	picture+word	silent	olifant	0,2	1,1	1000
AH14	olifant	picture+word	silent	!	1,1	1,2063	1900
AH14	olijf	picture	aloud	aloud	0	0,4928	800
AH14	olijf	picture	aloud	olijf	0,4928	1,0845	1293
AH14	olijf	picture	aloud	??????	1,0845	1,2004	1885
AH14	paprika	picture+word	silent	silent	0	0,2	800
AH14	paprika	picture+word	silent	paprika	0,2	1,1	1000
AH14	paprika	picture+word	silent	!	1,1	1,2006	1900
AH14	piano	picture+word	silent	silent	0	0,2	800
AH14	piano	picture+word	silent	piano	0,2	1,1	1000
AH14	piano	picture+word	silent	!	1,1	1,2066	1900
AH14	pijl	picture	aloud	aloud	0	0,4098	800
AH14	pijl	picture	aloud	pijl	0,4098	0,8114	1210
AH14	pijl	picture	aloud	!	0,8114	1,2045	1611
AH14	pil	picture+word	aloud	aloud	0	0,4911	800
AH14	pil	picture+word	aloud	pil	0,4911	0,8136	1291
AH14	pil	picture+word	aloud	!	0,8136	1,1999	1614
AH14	pincet	picture+word	aloud	aloud	0	0,498	800
AH14	pincet	picture+word	aloud	pincet	0,498	1,0477	1298
AH14	pincet	picture+word	aloud	!	1,0477	1,2075	1848
AH14	pinda	picture	silent	silent	0	0,2	800
AH14	pinda	picture	silent	pinda	0,2	1,1	1000
AH14	pinda	picture	silent	!	1,1	1,2001	1900
AH14	plank	picture	silent	silent	0	0,2	800
AH14	plank	picture	silent	plank	0,2	1,1	1000
AH14	plank	picture	silent	!	1,1	1,2076	1900
AH14	pleister	picture	silent	silent	0	0,2	800
AH14	pleister	picture	silent	pleister	0,2	1,1	1000
AH14	pleister	picture	silent	!	1,1	1,2035	1900
AH14	pot	picture+word	silent	silent	0	0,2	800
AH14	pot	picture+word	silent	pot	0,2	1,1	1000
AH14	pot	picture+word	silent	!	1,1	1,2038	1900
AH14	printer	picture	aloud	aloud	0	0,4615	800
AH14	printer	picture	aloud	printer	0,4615	1,171	1262
AH14	printer	picture	aloud	KOPIERAPPARAT	1,171	1,2033	1971
AH14	prullenbak	picture+word	silent	silent	0	0,2	800
AH14	prullenbak	picture+word	silent	prullenbak	0,2	1,1	1000
AH14	prullenbak	picture+word	silent	!	1,1	1,2067	1900
AH14	puntenslijper	picture+word	aloud	aloud	0	0,4541	800
AH14	puntenslijper	picture+word	aloud	puntenslijper	0,4541	1,1777	1254
AH14	puntenslijper	picture+word	aloud	!	1,1777	1,2078	1978
AH14	puzzelstukje	picture+word	aloud	aloud	0	0,508	800
AH14	puzzelstukje	picture+word	aloud	puzzelstukje	0,508	1,1794	1308
AH14	puzzelstukje	picture+word	aloud	!	1,1794	1,208	1979
AH14	riem	picture	silent	silent	0	0,2	800
AH14	riem	picture	silent	riem	0,2	1,1	1000
AH14	riem	picture	silent	!	1,1	1,201	1900
AH14	rietje	picture+word	aloud	aloud	0	0,3809	800
AH14	rietje	picture+word	aloud	rietje	0,3809	0,8239	1181
AH14	rietje	picture+word	aloud	!	0,8239	1,204	1624
AH14	rijst	picture	aloud	aloud	0	0,4096	800
AH14	rijst	picture	aloud	rijst	0,4096	0,9846	1210
AH14	rijst	picture	aloud	!	0,9846	1,2017	1785
AH14	rits	picture	aloud	aloud	0	0,4333	800
AH14	rits	picture	aloud	rits	0,4333	0,8789	1233
AH14	rits	picture	aloud	!	0,8789	1,2006	1679
AH14	schaar	picture	silent	silent	0	0,2	800
AH14	schaar	picture	silent	schaar	0,2	1,1	1000
AH14	schaar	picture	silent	!	1,1	1,2083	1900
AH14	scheermesje	picture+word	aloud	aloud	0	0,4316	800
AH14	scheermesje	picture+word	aloud	scheermesje	0,4316	1,1145	1232
AH14	scheermesje	picture+word	aloud	!	1,1145	1,2002	1915
AH14	schep	picture+word	aloud	aloud	0	0,4218	800
AH14	schep	picture+word	aloud	schep	0,4218	0,8005	1222
AH14	schep	picture+word	aloud	!	0,8005	1,2064	1601
AH14	schommel	picture+word	silent	silent	0	0,2	800
AH14	schommel	picture+word	silent	schommel	0,2	1,1	1000
AH14	schommel	picture+word	silent	!	1,1	1,2067	1900
AH14	sigaret	picture	aloud	aloud	0	0,4931	800
AH14	sigaret	picture	aloud	sigaret	0,4931	1,1194	1293
AH14	sigaret	picture	aloud	!	1,1194	1,2031	1919
AH14	slabbetje	picture+word	aloud	aloud	0	0,3458	800
AH14	slabbetje	picture+word	aloud	slabbetje	0,3458	0,8885	1146
AH14	slabbetje	picture+word	aloud	!	0,8885	1,2004	1689
AH14	sleutel	picture	silent	silent	0	0,2	800
AH14	sleutel	picture	silent	sleutel	0,2	1,1	1000
AH14	sleutel	picture	silent	!	1,1	1,2001	1900
AH14	sneeuwpop	picture	aloud	aloud	0	0,402	800
AH14	sneeuwpop	picture	aloud	sneeuwpop	0,402	1,0395	1202
AH14	sneeuwpop	picture	aloud	SNEEUWMAN	1,0395	1,2041	1840
AH14	speen	picture+word	silent	silent	0	0,2	800
AH14	speen	picture+word	silent	speen	0,2	1,1	1000
AH14	speen	picture+word	silent	!	1,1	1,2058	1900
AH14	steen	picture+word	aloud	aloud	0	0,392	800
AH14	steen	picture+word	aloud	steen	0,392	0,8942	1192
AH14	steen	picture+word	aloud	!	0,8942	1,2081	1694
AH14	stofzuiger	picture	silent	silent	0	0,2	800
AH14	stofzuiger	picture	silent	stofzuiger	0,2	1,1	1000
AH14	stofzuiger	picture	silent	!	1,1	1,2037	1900
