Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset	onset_ms
AH24	kanon	picture+word	aloud	kanon	0.4	0.79	1199	399
AH24	kanon	picture+word	aloud	!	0.79	1204	1589	789
AH24	kapstok	picture	aloud	aloud	0	0.2	800	0
AH24	kapstok	picture	aloud	kapstok	0.2	10754	1000	200
AH24	kapstok	picture	aloud	MISSED	10754	12055	1875	1075
AH24	kat	picture+word	aloud	aloud	0	0.37	800	0
AH24	kat	picture+word	aloud	kat	0.37	0.72	1173	373
AH24	kat	picture+word	aloud	!	0.72	12075	1522	722
AH24	kegel	picture+word	silent	silent	0	0.2	800	0
AH24	kegel	picture+word	silent	kegel	0.2	1.1	1000	200
AH24	kegel	picture+word	silent	!	1.1	12002	1900	1100
AH24	ketting	picture+word	aloud	aloud	0	0.39	800	0
AH24	ketting	picture+word	aloud	ketting	0.39	0.77	1192	392
AH24	ketting	picture+word	aloud	!	0.77	1208	1568	768
AH24	kleed	picture+word	aloud	aloud	0	0.43	800	0
AH24	kleed	picture+word	aloud	kleed	0.43	0.82	1233	433
AH24	kleed	picture+word	aloud	!	0.82	12081	1616	816
AH24	kluis	picture	aloud	aloud	0	0.43	800	0
AH24	kluis	picture	aloud	kluis	0.43	0.94	1230	430
AH24	kluis	picture	aloud	!	0.94	1205	1740	940
AH24	knie	picture+word	aloud	aloud	0	0.51	800	0
AH24	knie	picture+word	aloud	knie	0.51	0.78	1312	512
AH24	knie	picture+word	aloud	!	0.78	12005	1576	776
AH24	knoflook	picture	aloud	aloud	0	10345	800	0
AH24	knoflook	picture	aloud	knoflook	10345	11751	1835	1035
AH24	knoflook	picture	aloud	!	11751	12077	1975	1175
AH24	koe	picture	silent	silent	0	0.2	800	0
AH24	koe	picture	silent	koe	0.2	1.1	1000	200
AH24	koe	picture	silent	!	1.1	12036	1900	1100
AH24	koffer	picture+word	silent	silent	0	0.2	800	0
AH24	koffer	picture+word	silent	koffer	0.2	1.1	1000	200
AH24	koffer	picture+word	silent	!	1.1	12006	1900	1100
AH24	koffiebonen	picture	aloud	aloud	0	0.42	800	0
AH24	koffiebonen	picture	aloud	koffiebonen	0.42	10435	1220	420
AH24	koffiebonen	picture	aloud	!	10435	12004	1844	1044
AH24	komkommer	picture+word	aloud	aloud	0	0.43	800	0
AH24	komkommer	picture+word	aloud	komkommer	0.43	0.97	1227	427
AH24	komkommer	picture+word	aloud	!	0.97	12051	1774	974
AH24	koptelefoon	picture+word	silent	silent	0	0.2	800	0
AH24	koptelefoon	picture+word	silent	koptelefoon	0.2	1.1	1000	200
AH24	koptelefoon	picture+word	silent	!	1.1	12051	1900	1100
AH24	krijt	picture	aloud	aloud	0	0.48	800	0
AH24	krijt	picture	aloud	krijt	0.48	0.89	1275	475
AH24	krijt	picture	aloud	SIGARET	0.89	12032	1686	886
AH24	kruk	picture	aloud	aloud	0	0.47	800	0
AH24	kruk	picture	aloud	kruk	0.47	0.84	1266	466
AH24	kruk	picture	aloud	!	0.84	12014	1639	839
AH24	kussen	picture+word	aloud	aloud	0	0.42	800	0
AH24	kussen	picture+word	aloud	kussen	0.42	0.84	1217	417
AH24	kussen	picture+word	aloud	!	0.84	12005	1636	836
AH24	laptop	picture	silent	silent	0	0.2	800	0
AH24	laptop	picture	silent	laptop	0.2	1.1	1000	200
AH24	laptop	picture	silent	!	1.1	12043	1900	1100
AH24	lieveheersbeestje	picture	silent	silent	0	0.2	800	0
AH24	lieveheersbeestje	picture	silent	lieveheersbeestje	0.2	1.1	1000	200
AH24	lieveheersbeestje	picture	silent	!	1.1	12079	1900	1100
AH24	loopband	picture	silent	silent	0	0.2	800	0
AH24	loopband	picture	silent	loopband	0.2	1.1	1000	200
AH24	loopband	picture	silent	!	1.1	12043	1900	1100
AH24	lucifer	picture	aloud	aloud	0	0.33	800	0
AH24	lucifer	picture	aloud	lucifer	0.33	0.91	1133	333
AH24	lucifer	picture	aloud	!	0.91	1201	1707	907
AH24	matras	picture	silent	silent	0	0.2	800	0
AH24	matras	picture	silent	matras	0.2	1.1	1000	200
AH24	matras	picture	silent	!	1.1	12083	1900	1100
AH24	medaille	picture+word	silent	silent	0	0.2	800	0
AH24	medaille	picture+word	silent	medaille	0.2	1.1	1000	200
AH24	medaille	picture+word	silent	!	1.1	12078	1900	1100
AH24	mok	picture+word	silent	silent	0	0.2	800	0
AH24	mok	picture+word	silent	mok	0.2	1.1	1000	200
AH24	mok	picture+word	silent	!	1.1	12068	1900	1100
AH24	molen	picture+word	silent	silent	0	0.2	800	0
AH24	molen	picture+word	silent	molen	0.2	1.1	1000	200
AH24	molen	picture+word	silent	!	1.1	12043	1900	1100
AH24	nagelknipper	picture+word	silent	silent	0	0.2	800	0
AH24	nagelknipper	picture+word	silent	nagelknipper	0.2	1.1	1000	200
AH24	nagelknipper	picture+word	silent	!	1.1	12067	1900	1100
AH24	olifant	picture	silent	silent	0	0.2	800	0
AH24	olifant	picture	silent	olifant	0.2	1.1	1000	200
AH24	olifant	picture	silent	!	1.1	12075	1900	1100
AH24	olijf	picture+word	aloud	aloud	0	0.4	800	0
AH24	olijf	picture+word	aloud	olijf	0.4	0.88	1200	400
AH24	olijf	picture+word	aloud	!	0.88	1208	1675	875
AH24	paprika	picture	silent	silent	0	0.2	800	0
AH24	paprika	picture	silent	paprika	0.2	1.1	1000	200
AH24	paprika	picture	silent	!	1.1	12014	1900	1100
AH24	piano	picture	silent	silent	0	0.2	800	0
AH24	piano	picture	silent	piano	0.2	1.1	1000	200
AH24	piano	picture	silent	!	1.1	12054	1900	1100
AH24	pijl	picture+word	aloud	aloud	0	0.44	800	0
AH24	pijl	picture+word	aloud	pijl	0.44	0.76	1237	437
AH24	pijl	picture+word	aloud	!	0.76	12039	1560	760
AH24	pil	picture	aloud	aloud	0	0.49	800	0
AH24	pil	picture	aloud	pil	0.49	0.8	1290	490
AH24	pil	picture	aloud	!	0.8	12082	1599	799
AH24	pincet	picture	aloud	aloud	0	0.57	800	0
AH24	pincet	picture	aloud	pincet	0.57	1.06	1369	569
AH24	pincet	picture	aloud	!	1.06	12011	1860	1060
AH24	pinda	picture+word	silent	silent	0	0.2	800	0
AH24	pinda	picture+word	silent	pinda	0.2	1.1	1000	200
AH24	pinda	picture+word	silent	!	1.1	12028	1900	1100
AH24	plank	picture+word	silent	silent	0	0.2	800	0
AH24	plank	picture+word	silent	plank	0.2	1.1	1000	200
AH24	plank	picture+word	silent	!	1.1	12022	1900	1100
AH24	pleister	picture+word	silent	silent	0	0.2	800	0
AH24	pleister	picture+word	silent	pleister	0.2	1.1	1000	200
AH24	pleister	picture+word	silent	!	1.1	12038	1900	1100
AH24	pot	picture	silent	silent	0	0.2	800	0
AH24	pot	picture	silent	pot	0.2	1.1	1000	200
AH24	pot	picture	silent	!	1.1	12011	1900	1100
AH24	printer	picture+word	aloud	aloud	0	0.42	800	0
AH24	printer	picture+word	aloud	printer	0.42	0.92	1218	418
AH24	printer	picture+word	aloud	!	0.92	12067	1719	919
AH24	prullenbak	picture	silent	silent	0	0.2	800	0
AH24	prullenbak	picture	silent	prullenbak	0.2	1.1	1000	200
AH24	prullenbak	picture	silent	!	1.1	12045	1900	1100
AH24	puntenslijper	picture	aloud	aloud	0	0.84	800	0
AH24	puntenslijper	picture	aloud	puntenslijper	0.84	11697	1641	841
AH24	puntenslijper	picture	aloud	!	11697	11999	1970	1170
AH24	puzzelstukje	picture	aloud	aloud	0	0.46	800	0
AH24	puzzelstukje	picture	aloud	puzzelstukje	0.46	11401	1259	459
AH24	puzzelstukje	picture	aloud	!	11401	12079	1940	1140
AH24	riem	picture+word	silent	silent	0	0.2	800	0
AH24	riem	picture+word	silent	riem	0.2	1.1	1000	200
AH24	riem	picture+word	silent	!	1.1	12051	1900	1100
AH24	rietje	picture	aloud	aloud	0	0.44	800	0
AH24	rietje	picture	aloud	rietje	0.44	0.9	1241	441
AH24	rietje	picture	aloud	!	0.9	1204	1698	898
AH24	rijst	picture+word	aloud	aloud	0	0.52	800	0
AH24	rijst	picture+word	aloud	rijst	0.52	0.99	1317	517
AH24	rijst	picture+word	aloud	!	0.99	12036	1785	985
AH24	rits	picture+word	aloud	aloud	0	0.42	800	0
AH24	rits	picture+word	aloud	rits	0.42	0.88	1218	418
AH24	rits	picture+word	aloud	!	0.88	12009	1677	877
AH24	schaar	picture+word	silent	silent	0	0.2	800	0
AH24	schaar	picture+word	silent	schaar	0.2	1.1	1000	200
AH24	schaar	picture+word	silent	!	1.1	12083	1900	1100
AH24	scheermesje	picture	aloud	aloud	0	0.36	800	0
AH24	scheermesje	picture	aloud	scheermesje	0.36	10581	1157	357
AH24	scheermesje	picture	aloud	!	10581	12006	1858	1058
AH24	schep	picture	aloud	aloud	0	0.35	800	0
AH24	schep	picture	aloud	schep	0.35	0.78	1147	347
AH24	schep	picture	aloud	!	0.78	12044	1576	776
AH24	schommel	picture	silent	silent	0	0.2	800	0
AH24	schommel	picture	silent	schommel	0.2	1.1	1000	200
AH24	schommel	picture	silent	!	1.1	12009	1900	1100
AH24	sigaret	picture+word	aloud	aloud	0	0.33	800	0
AH24	sigaret	picture+word	aloud	sigaret	0.33	0.93	1130	330
AH24	sigaret	picture+word	aloud	!	0.93	12018	1727	927
AH24	slabbetje	picture	aloud	aloud	0	0.36	800	0
AH24	slabbetje	picture	aloud	slabbetje	0.36	0.85	1165	365
AH24	slabbetje	picture	aloud	SLABBER	0.85	12055	1645	845
AH24	sleutel	picture+word	silent	silent	0	0.2	800	0
AH24	sleutel	picture+word	silent	sleutel	0.2	1.1	1000	200
AH24	sleutel	picture+word	silent	!	1.1	1.2	1900	1100
AH24	sneeuwpop	picture+word	aloud	aloud	0	0.32	800	0
AH24	sneeuwpop	picture+word	aloud	sneeuwpop	0.32	0.83	1119	319
AH24	sneeuwpop	picture+word	aloud	!	0.83	12017	1634	834
AH24	speen	picture	silent	silent	0	0.2	800	0
AH24	speen	picture	silent	speen	0.2	1.1	1000	200
AH24	speen	picture	silent	!	1.1	12004	1900	1100
AH24	steen	picture	aloud	aloud	0	0.39	800	0
AH24	steen	picture	aloud	steen	0.39	0.82	1194	394
AH24	steen	picture	aloud	!	0.82	12044	1617	817
AH24	stofzuiger	picture+word	silent	silent	0	0.2	800	0
AH24	stofzuiger	picture+word	silent	stofzuiger	0.2	1.1	1000	200
AH24	stofzuiger	picture+word	silent	!	1.1	12009	1900	1100
AH24	strijkijzer	picture+word	silent	silent	0	0.2	800	0
AH24	strijkijzer	picture+word	silent	strijkijzer	0.2	1.1	1000	200
AH24	strijkijzer	picture+word	silent	!	1.1	12043	1900	1100
AH24	stropdas	picture	aloud	aloud	0	0.44	800	0
AH24	stropdas	picture	aloud	stropdas	0.44	10557	1239	439
AH24	stropdas	picture	aloud	!	10557	12005	1856	1056
AH24	televisie	picture	silent	silent	0	0.2	800	0
AH24	televisie	picture	silent	televisie	0.2	1.1	1000	200
AH24	televisie	picture	silent	!	1.1	12054	1900	1100
AH24	tent	picture	silent	silent	0	0.2	800	0
AH24	tent	picture	silent	tent	0.2	1.1	1000	200
AH24	tent	picture	silent	!	1.1	12035	1900	1100
AH24	theedoek	picture	aloud	aloud	0	0.54	800	0
AH24	theedoek	picture	aloud	theedoek	0.54	0.99	1341	541
AH24	theedoek	picture	aloud	!	0.99	12047	1795	995
AH24	theezakje	picture	aloud	aloud	0	0.41	800	0
AH24	theezakje	picture	aloud	theezakje	0.41	10375	1209	409
AH24	theezakje	picture	aloud	!	10375	1204	1838	1038
AH24	thermometer	picture+word	silent	silent	0	0.2	800	0
AH24	thermometer	picture+word	silent	thermometer	0.2	1.1	1000	200
AH24	thermometer	picture+word	silent	!	1.1	12079	1900	1100
AH24	tijger	picture+word	aloud	aloud	0	0.42	800	0
AH24	tijger	picture+word	aloud	tijger	0.42	0.92	1223	423
AH24	tijger	picture+word	aloud	!	0.92	1207	1720	920
AH24	toetsenbord	picture+word	aloud	aloud	0	0.42	800	0
AH24	toetsenbord	picture+word	aloud	toetsenbord	0.42	10221	1222	422
AH24	toetsenbord	picture+word	aloud	!	10221	12038	1822	1022
AH24	tomaat	picture+word	aloud	aloud	0	0.37	800	0
AH24	tomaat	picture+word	aloud	tomaat	0.37	0.88	1167	367
AH24	tomaat	picture+word	aloud	!	0.88	12037	1677	877
AH24	trampoline	picture	silent	silent	0	0.2	800	0
AH24	trampoline	picture	silent	trampoline	0.2	1.1	1000	200
AH24	trampoline	picture	silent	!	1.1	12035	1900	1100
AH24	vaas	picture+word	silent	silent	0	0.2	800	0
AH24	vaas	picture+word	silent	vaas	0.2	1.1	1000	200
AH24	vaas	picture+word	silent	!	1.1	12067	1900	1100
AH24	varken	picture+word	aloud	aloud	0	0.43	800	0
AH24	varken	picture+word	aloud	varken	0.43	0.89	1227	427
AH24	varken	picture+word	aloud	!	0.89	12032	1694	894
AH24	veiligheidsspeld	picture	silent	silent	0	0.2	800	0
AH24	veiligheidsspeld	picture	silent	veiligheidsspeld	0.2	1.1	1000	200
AH24	veiligheidsspeld	picture	silent	!	1.1	12068	1900	1100
AH24	ventilator	picture+word	aloud	aloud	0	0.44	800	0
AH24	ventilator	picture+word	aloud	ventilator	0.44	11574	1237	437
AH24	ventilator	picture+word	aloud	!	11574	12076	1957	1157
AH24	vergiet	picture	aloud	aloud	0	0.35	800	0
AH24	vergiet	picture	aloud	vergiet	0.35	0.88	1147	347
AH24	vergiet	picture	aloud	!	0.88	1208	1681	881
AH24	verrekijker	picture+word	silent	silent	0	0.2	800	0
AH24	verrekijker	picture+word	silent	verrekijker	0.2	1.1	1000	200
AH24	verrekijker	picture+word	silent	!	1.1	12046	1900	1100
AH24	veter	picture	aloud	aloud	0	0.32	800	0
AH24	veter	picture	aloud	veter	0.32	0.81	1120	320
AH24	veter	picture	aloud	!	0.81	1205	1613	813
AH24	vingerafdruk	picture+word	silent	silent	0	0.2	800	0
AH24	vingerafdruk	picture+word	silent	vingerafdruk	0.2	1.1	1000	200
AH24	vingerafdruk	picture+word	silent	!	1.1	12071	1900	1100
AH24	vlinder	picture	aloud	aloud	0	0.61	800	0
AH24	vlinder	picture	aloud	vlinder	0.61	11205	1409	609
AH24	vlinder	picture	aloud	!	11205	1.2	1921	1121
AH24	vork	picture+word	aloud	aloud	0	0.31	800	0
AH24	vork	picture+word	aloud	vork	0.31	0.76	1114	314
AH24	vork	picture+word	aloud	!	0.76	12011	1561	761
AH24	wasknijper	picture+word	silent	silent	0	0.2	800	0
AH24	wasknijper	picture+word	silent	wasknijper	0.2	1.1	1000	200
AH24	wasknijper	picture+word	silent	!	1.1	12052	1900	1100
AH24	weg	picture+word	silent	silent	0	0.2	800	0
AH24	weg	picture+word	silent	weg	0.2	1.1	1000	200
AH24	weg	picture+word	silent	!	1.1	12086	1900	1100
AH24	wol	picture	aloud	aloud	0	0.39	800	0
AH24	wol	picture	aloud	wol	0.39	0.73	1191	391
AH24	wol	picture	aloud	!	0.73	12016	1534	734
AH24	zandkasteel	picture	silent	silent	0	0.2	800	0
AH24	zandkasteel	picture	silent	zandkasteel	0.2	1.1	1000	200
AH24	zandkasteel	picture	silent	!	1.1	12047	1900	1100
AH24	zout	picture	silent	silent	0	0.2	800	0
AH24	zout	picture	silent	zout	0.2	1.1	1000	200
AH24	zout	picture	silent	!	1.1	12021	1900	1100
AH25	aardappel	picture+word	silent	silent	0	0.2	800	0
AH25	aardappel	picture+word	silent	aardappel	0.2	1.1	1000	200
AH25	aardappel	picture+word	silent	!	1.1	12017	1900	1100
AH25	aardbei	picture	aloud	aloud	0	0.33	800	0
AH25	aardbei	picture	aloud	aardbei	0.33	0.82	1132	332
AH25	aardbei	picture	aloud	!	0.82	1201	1619	819
AH25	anker	picture	silent	silent	0	0.2	800	0
AH25	anker	picture	silent	anker	0.2	1.1	1000	200
AH25	anker	picture	silent	!	1.1	12044	1900	1100
AH25	asperges	picture	aloud	aloud	0	10146	800	0
AH25	asperges	picture	aloud	asperges	10146	11718	1815	1015
AH25	asperges	picture	aloud	!	11718	12004	1972	1172
AH25	bakje	picture	silent	silent	0	0.2	800	0
AH25	bakje	picture	silent	bakje	0.2	1.1	1000	200
AH25	bakje	picture	silent	!	1.1	12075	1900	1100
AH25	ballon	picture+word	silent	silent	0	0.2	800	0
AH25	ballon	picture+word	silent	ballon	0.2	1.1	1000	200
AH25	ballon	picture+word	silent	!	1.1	12083	1900	1100
AH25	banaan	picture	silent	silent	0	0.2	800	0
AH25	banaan	picture	silent	banaan	0.2	1.1	1000	200
AH25	banaan	picture	silent	!	1.1	12068	1900	1100
AH25	band	picture+word	silent	silent	0	0.2	800	0
AH25	band	picture+word	silent	band	0.2	1.1	1000	200
AH25	band	picture+word	silent	!	1.1	12084	1900	1100
AH25	bed	picture	silent	silent	0	0.2	800	0
AH25	bed	picture	silent	bed	0.2	1.1	1000	200
AH25	bed	picture	silent	!	1.1	12041	1900	1100
AH25	beker	picture	aloud	aloud	0	0.38	800	0
AH25	beker	picture	aloud	beker	0.38	0.84	1182	382
AH25	beker	picture	aloud	!	0.84	12052	1637	837
AH25	bierflesje	picture+word	aloud	aloud	0	0.32	800	0
AH25	bierflesje	picture+word	aloud	bierflesje	0.32	0.97	1115	315
AH25	bierflesje	picture+word	aloud	!	0.97	12003	1771	971
AH25	bijl	picture+word	silent	silent	0	0.2	800	0
AH25	bijl	picture+word	silent	bijl	0.2	1.1	1000	200
AH25	bijl	picture+word	silent	!	1.1	1205	1900	1100
AH25	bleekselderij	picture+word	silent	silent	0	0.2	800	0
AH25	bleekselderij	picture+word	silent	bleekselderij	0.2	1.1	1000	200
AH25	bleekselderij	picture+word	silent	!	1.1	12084	1900	1100
AH25	boom	picture	aloud	aloud	0	0.37	800	0
AH25	boom	picture	aloud	boom	0.37	0.71	1172	372
AH25	boom	picture	aloud	!	0.71	12073	1508	708
AH25	bord	picture	silent	silent	0	0.2	800	0
AH25	bord	picture	silent	bord	0.2	1.1	1000	200
AH25	bord	picture	silent	!	1.1	1207	1900	1100
AH25	bril	picture	silent	silent	0	0.2	800	0
AH25	bril	picture	silent	bril	0.2	1.1	1000	200
AH25	bril	picture	silent	!	1.1	12045	1900	1100
AH25	broccoli	picture	aloud	aloud	0	0.34	800	0
AH25	broccoli	picture	aloud	broccoli	0.34	0.82	1135	335
AH25	broccoli	picture	aloud	!	0.82	12064	1623	823
AH25	brood	picture	silent	silent	0	0.2	800	0
AH25	brood	picture	silent	brood	0.2	1.1	1000	200
AH25	brood	picture	silent	!	1.1	12056	1900	1100
AH25	brug	picture+word	aloud	aloud	0	0.45	800	0
AH25	brug	picture+word	aloud	brug	0.45	0.89	1254	454
AH25	brug	picture+word	aloud	!	0.89	12044	1686	886
AH25	cadeau	picture+word	silent	silent	0	0.2	800	0
AH25	cadeau	picture+word	silent	cadeau	0.2	1.1	1000	200
AH25	cadeau	picture+word	silent	!	1.1	12012	1900	1100
AH25	champagne	picture	silent	silent	0	0.2	800	0
AH25	champagne	picture	silent	champagne	0.2	1.1	1000	200
AH25	champagne	picture	silent	!	1.1	12076	1900	1100
AH25	champignon	picture	silent	silent	0	0.2	800	0
AH25	champignon	picture	silent	champignon	0.2	1.1	1000	200
AH25	champignon	picture	silent	!	1.1	12037	1900	1100
AH25	courgette	picture+word	aloud	aloud	0	0.41	800	0
AH25	courgette	picture+word	aloud	courgette	0.41	0.93	1212	412
AH25	courgette	picture+word	aloud	!	0.93	12086	1730	930
AH25	deegroller	picture	aloud	aloud	0	0.45	800	0
AH25	deegroller	picture	aloud	deegroller	0.45	0.96	1253	453
AH25	deegroller	picture	aloud	!	0.96	12078	1760	960
AH25	dolfijn	picture+word	aloud	aloud	0	0.31	800	0
AH25	dolfijn	picture+word	aloud	dolfijn	0.31	0.84	1114	314
AH25	dolfijn	picture+word	aloud	!	0.84	12001	1644	844
AH25	doos	picture+word	silent	silent	0	0.2	800	0
AH25	doos	picture+word	silent	doos	0.2	1.1	1000	200
AH25	doos	picture+word	silent	!	1.1	12076	1900	1100
AH25	douche	picture	aloud	aloud	0	0.45	800	0
AH25	douche	picture	aloud	douche	0.45	0.86	1250	450
AH25	douche	picture	aloud	!	0.86	12068	1664	864
AH25	drumstel	picture+word	silent	silent	0	0.2	800	0
AH25	drumstel	picture+word	silent	drumstel	0.2	1.1	1000	200
AH25	drumstel	picture+word	silent	!	1.1	12063	1900	1100
AH25	ductape	picture+word	silent	silent	0	0.2	800	0
AH25	ductape	picture+word	silent	ductape	0.2	1.1	1000	200
AH25	ductape	picture+word	silent	!	1.1	1204	1900	1100
AH25	ei	picture	aloud	aloud	0	0.4	800	0
AH25	ei	picture	aloud	ei	0.4	0.74	1202	402
AH25	ei	picture	aloud	!	0.74	1205	1543	743
AH25	elleboog	picture	aloud	aloud	0	0.41	800	0
AH25	elleboog	picture	aloud	elleboog	0.41	0.97	1207	407
AH25	elleboog	picture	aloud	!	0.97	12078	1770	970
AH25	friet	picture+word	aloud	aloud	0	0.33	800	0
AH25	friet	picture+word	aloud	friet	0.33	0.81	1130	330
AH25	friet	picture+word	aloud	!	0.81	1204	1608	808
AH25	foehn	picture+word	silent	silent	0	0.2	800	0
AH25	foehn	picture+word	silent	foehn	0.2	1.1	1000	200
AH25	foehn	picture+word	silent	!	1.1	12084	1900	1100
AH25	gember	picture	aloud	aloud	0	0.38	800	0
AH25	gember	picture	aloud	gember	0.38	0.88	1184	384
AH25	gember	picture	aloud	!	0.88	12044	1682	882
AH25	hamer	picture+word	silent	silent	0	0.2	800	0
AH25	hamer	picture+word	silent	hamer	0.2	1.1	1000	200
AH25	hamer	picture+word	silent	!	1.1	12047	1900	1100
AH25	handboeien	picture	aloud	aloud	0	0.26	800	0
AH25	handboeien	picture	aloud	handboeien	0.26	0.82	1062	262
AH25	handboeien	picture	aloud	!	0.82	12004	1621	821
AH25	helikopter	picture+word	silent	silent	0	0.2	800	0
AH25	helikopter	picture+word	silent	helikopter	0.2	1.1	1000	200
AH25	helikopter	picture+word	silent	!	1.1	12007	1900	1100
AH25	kaars	picture	silent	silent	0	0.2	800	0
AH25	kaars	picture	silent	kaars	0.2	1.1	1000	200
AH25	kaars	picture	silent	!	1.1	12007	1900	1100
AH25	kangoeroe	picture+word	aloud	aloud	0	0.32	800	0
AH25	kangoeroe	picture+word	aloud	kangoeroe	0.32	0.82	1122	322
AH25	kangoeroe	picture+word	aloud	!	0.82	12073	1624	824
AH25	kip	picture+word	silent	silent	0	0.2	800	0
AH25	kip	picture+word	silent	kip	0.2	1.1	1000	200
AH25	kip	picture+word	silent	!	1.1	12063	1900	1100
AH25	kiwi	picture	aloud	aloud	0	0.37	800	0
AH25	kiwi	picture	aloud	kiwi	0.37	0.68	1167	367
AH25	kiwi	picture	aloud	!	0.68	12088	1483	683
AH25	kleerhanger	picture	silent	silent	0	0.2	800	0
AH25	kleerhanger	picture	silent	kleerhanger	0.2	1.1	1000	200
AH25	kleerhanger	picture	silent	!	1.1	12075	1900	1100
AH25	klomp	picture+word	aloud	aloud	0	0.38	800	0
AH25	klomp	picture+word	aloud	klomp	0.38	0.82	1183	383
AH25	klomp	picture+word	aloud	!	0.82	1201	1617	817
AH25	knoop	picture+word	silent	silent	0	0.2	800	0
AH25	knoop	picture+word	silent	knoop	0.2	1.1	1000	200
AH25	knoop	picture+word	silent	!	1.1	12047	1900	1100
AH25	kokosnoot	picture+word	silent	silent	0	0.2	800	0
AH25	kokosnoot	picture+word	silent	kokosnoot	0.2	1.1	1000	200
AH25	kokosnoot	picture+word	silent	!	1.1	12041	1900	1100
AH25	kroon	picture	silent	silent	0	0.2	800	0
AH25	kroon	picture	silent	kroon	0.2	1.1	1000	200
AH25	kroon	picture	silent	!	1.1	12037	1900	1100
AH25	kurk	picture+word	silent	silent	0	0.2	800	0
AH25	kurk	picture+word	silent	kurk	0.2	1.1	1000	200
AH25	kurk	picture+word	silent	!	1.1	12013	1900	1100
AH25	kwast	picture+word	silent	silent	0	0.2	800	0
AH25	kwast	picture+word	silent	kwast	0.2	1.1	1000	200
AH25	kwast	picture+word	silent	!	1.1	12003	1900	1100
AH25	laars	picture	aloud	aloud	0	0.4	800	0
AH25	laars	picture	aloud	laars	0.4	0.97	1198	398
AH25	laars	picture	aloud	!	0.97	12023	1768	968
AH25	ladder	picture+word	aloud	aloud	0	0.35	800	0
AH25	ladder	picture+word	aloud	ladder	0.35	0.73	1146	346
AH25	ladder	picture+word	aloud	!	0.73	12041	1531	731
AH25	lepel	picture	silent	silent	0	0.2	800	0
AH25	lepel	picture	silent	lepel	0.2	1.1	1000	200
AH25	lepel	picture	silent	!	1.1	12025	1900	1100
